date,fps_id,commodity,beneficiary_class,quantity_distributed,city_code,region_code,center_type,op_area,phh_count,aay_count,base_entitlement,avg_rainfall,avg_temperature,disaster_flag,local_unemployment_rate,local_CPI,mandi_commodity_price,local_wage_rate,is_festival_holiday,is_end_of_month,major_govt_announcement,prev_month_demand,month,year
2024-05-20,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,133.0,5,2024
2024-05-20,FPS_001,Sugar,PHH,186,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,50.0,5,2024
2024-05-27,FPS_001,Sugar,AAY,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,186.0,5,2024
2024-05-27,FPS_001,Sugar,PHH,174,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,71.0,5,2024
2024-06-03,FPS_001,Sugar,AAY,79,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,174.0,6,2024
2024-06-03,FPS_001,Sugar,PHH,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,79.0,6,2024
2024-06-10,FPS_001,Sugar,AAY,89,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,91.0,6,2024
2024-06-10,FPS_001,Sugar,PHH,146,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,89.0,6,2024
2024-06-17,FPS_001,Sugar,AAY,108,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,146.0,6,2024
2024-06-17,FPS_001,Sugar,PHH,143,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,108.0,6,2024
2024-06-24,FPS_001,Sugar,AAY,84,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,143.0,6,2024
2024-06-24,FPS_001,Sugar,PHH,184,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,84.0,6,2024
2024-07-01,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,184.0,7,2024
2024-07-01,FPS_001,Sugar,PHH,94,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,50.0,7,2024
2024-07-08,FPS_001,Sugar,AAY,113,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,94.0,7,2024
2024-07-08,FPS_001,Sugar,PHH,119,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,113.0,7,2024
2024-07-15,FPS_001,Sugar,AAY,84,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,119.0,7,2024
2024-07-15,FPS_001,Sugar,PHH,147,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,84.0,7,2024
2024-07-22,FPS_001,Sugar,AAY,83,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,147.0,7,2024
2024-07-22,FPS_001,Sugar,PHH,175,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,83.0,7,2024
2024-07-29,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,175.0,7,2024
2024-07-29,FPS_001,Sugar,PHH,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,50.0,7,2024
2024-08-05,FPS_001,Sugar,AAY,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,100.0,8,2024
2024-08-05,FPS_001,Sugar,PHH,177,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,63.0,8,2024
2024-08-12,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,177.0,8,2024
2024-08-12,FPS_001,Sugar,PHH,70,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,50.0,8,2024
2024-08-19,FPS_001,Sugar,AAY,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,70.0,8,2024
2024-08-19,FPS_001,Sugar,PHH,186,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,90.0,8,2024
2024-08-26,FPS_001,Sugar,AAY,66,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,186.0,8,2024
2024-08-26,FPS_001,Sugar,PHH,201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,66.0,8,2024
2024-09-02,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,201.0,9,2024
2024-09-02,FPS_001,Sugar,PHH,171,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,50.0,9,2024
2024-09-09,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,171.0,9,2024
2024-09-09,FPS_001,Sugar,PHH,98,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,50.0,9,2024
2024-09-16,FPS_001,Sugar,AAY,69,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,98.0,9,2024
2024-09-16,FPS_001,Sugar,PHH,175,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,69.0,9,2024
2024-09-23,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,175.0,9,2024
2024-09-23,FPS_001,Sugar,PHH,146,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,50.0,9,2024
2024-09-30,FPS_001,Sugar,AAY,111,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,146.0,9,2024
2024-09-30,FPS_001,Sugar,PHH,183,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,111.0,9,2024
2024-10-07,FPS_001,Sugar,AAY,74,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,183.0,10,2024
2024-10-07,FPS_001,Sugar,PHH,231,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,74.0,10,2024
2024-10-14,FPS_001,Sugar,AAY,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,231.0,10,2024
2024-10-14,FPS_001,Sugar,PHH,138,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,50.0,10,2024
2024-10-21,FPS_001,Sugar,AAY,168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,138.0,10,2024
2024-10-21,FPS_001,Sugar,PHH,319,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,168.0,10,2024
2024-10-28,FPS_001,Sugar,AAY,68,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,319.0,10,2024
2024-10-28,FPS_001,Sugar,PHH,304,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,68.0,10,2024
2024-11-04,FPS_001,Sugar,AAY,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,304.0,11,2024
2024-11-04,FPS_001,Sugar,PHH,241,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,55.0,11,2024
2024-11-11,FPS_001,Sugar,AAY,179,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,241.0,11,2024
2024-11-11,FPS_001,Sugar,PHH,246,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,179.0,11,2024
2024-11-18,FPS_001,Sugar,AAY,174,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,246.0,11,2024
2024-11-18,FPS_001,Sugar,PHH,179,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,174.0,11,2024
2024-11-25,FPS_001,Sugar,AAY,173,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,179.0,11,2024
2024-11-25,FPS_001,Sugar,PHH,337,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,173.0,11,2024
2024-12-02,FPS_001,Sugar,AAY,72,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,337.0,12,2024
2024-12-02,FPS_001,Sugar,PHH,137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,72.0,12,2024
2024-12-09,FPS_001,Sugar,AAY,183,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,137.0,12,2024
2024-12-09,FPS_001,Sugar,PHH,144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,183.0,12,2024
2024-12-16,FPS_001,Sugar,AAY,156,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,144.0,12,2024
2024-12-16,FPS_001,Sugar,PHH,188,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,156.0,12,2024
2024-12-23,FPS_001,Sugar,AAY,171,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,188.0,12,2024
2024-12-23,FPS_001,Sugar,PHH,319,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,171.0,12,2024
2024-01-01,FPS_001,Wheat,AAY,910,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,171.0,1,2024
2024-01-01,FPS_001,Wheat,PHH,868,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Price Revision,910.0,1,2024
2024-01-08,FPS_001,Wheat,AAY,363,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,868.0,1,2024
2024-01-08,FPS_001,Wheat,PHH,519,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,363.0,1,2024
2024-01-15,FPS_001,Wheat,AAY,650,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,519.0,1,2024
2024-01-15,FPS_001,Wheat,PHH,930,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,650.0,1,2024
2024-01-22,FPS_001,Wheat,AAY,779,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,930.0,1,2024
2024-01-22,FPS_001,Wheat,PHH,1267,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,779.0,1,2024
2024-01-29,FPS_001,Wheat,AAY,114,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1267.0,1,2024
2024-01-29,FPS_001,Wheat,PHH,1688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,114.0,1,2024
2024-02-05,FPS_001,Wheat,AAY,623,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1688.0,2,2024
2024-02-05,FPS_001,Wheat,PHH,1507,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,623.0,2,2024
2024-02-12,FPS_001,Wheat,AAY,792,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1507.0,2,2024
2024-02-12,FPS_001,Wheat,PHH,826,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,792.0,2,2024
2024-02-19,FPS_001,Wheat,AAY,389,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,826.0,2,2024
2024-02-19,FPS_001,Wheat,PHH,1605,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,389.0,2,2024
2024-02-26,FPS_001,Wheat,AAY,423,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1605.0,2,2024
2024-02-26,FPS_001,Wheat,PHH,1429,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,423.0,2,2024
2024-03-04,FPS_001,Wheat,AAY,452,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1429.0,3,2024
2024-03-04,FPS_001,Wheat,PHH,1381,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,452.0,3,2024
2024-03-11,FPS_001,Wheat,AAY,375,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,1381.0,3,2024
2024-03-11,FPS_001,Wheat,PHH,1138,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,375.0,3,2024
2024-03-18,FPS_001,Wheat,AAY,673,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1138.0,3,2024
2024-03-18,FPS_001,Wheat,PHH,1289,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,673.0,3,2024
2024-03-25,FPS_001,Wheat,AAY,303,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1289.0,3,2024
2024-03-25,FPS_001,Wheat,PHH,806,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,303.0,3,2024
2024-04-01,FPS_001,Wheat,AAY,737,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,806.0,4,2024
2024-04-01,FPS_001,Wheat,PHH,1132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,737.0,4,2024
2024-04-08,FPS_001,Wheat,AAY,98,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1132.0,4,2024
2024-04-08,FPS_001,Wheat,PHH,1205,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,98.0,4,2024
2024-04-15,FPS_001,Wheat,AAY,842,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1205.0,4,2024
2024-04-15,FPS_001,Wheat,PHH,1517,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,842.0,4,2024
2024-04-22,FPS_001,Wheat,AAY,574,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,1517.0,4,2024
2024-04-22,FPS_001,Wheat,PHH,1647,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Price Revision,574.0,4,2024
2024-04-29,FPS_001,Wheat,AAY,391,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1647.0,4,2024
2024-04-29,FPS_001,Wheat,PHH,915,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,391.0,4,2024
2024-05-06,FPS_001,Wheat,AAY,708,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,915.0,5,2024
2024-05-06,FPS_001,Wheat,PHH,1408,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,708.0,5,2024
2024-05-13,FPS_001,Wheat,AAY,321,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,1408.0,5,2024
2024-05-13,FPS_001,Wheat,PHH,753,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,321.0,5,2024
2024-05-20,FPS_001,Wheat,AAY,783,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,753.0,5,2024
2024-05-20,FPS_001,Wheat,PHH,988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,783.0,5,2024
2024-05-27,FPS_001,Wheat,AAY,724,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,988.0,5,2024
2024-05-27,FPS_001,Wheat,PHH,1020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,724.0,5,2024
2024-06-03,FPS_001,Wheat,AAY,467,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1020.0,6,2024
2024-06-03,FPS_001,Wheat,PHH,649,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,467.0,6,2024
2024-06-10,FPS_001,Wheat,AAY,829,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,649.0,6,2024
2024-06-10,FPS_001,Wheat,PHH,1005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,829.0,6,2024
2024-06-17,FPS_001,Wheat,AAY,433,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1005.0,6,2024
2024-06-17,FPS_001,Wheat,PHH,1278,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,433.0,6,2024
2024-06-24,FPS_001,Wheat,AAY,284,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1278.0,6,2024
2024-06-24,FPS_001,Wheat,PHH,1668,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,284.0,6,2024
2024-07-01,FPS_001,Wheat,AAY,706,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,1668.0,7,2024
2024-07-01,FPS_001,Wheat,PHH,1204,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,706.0,7,2024
2024-07-08,FPS_001,Wheat,AAY,505,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1204.0,7,2024
2024-07-08,FPS_001,Wheat,PHH,1649,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,505.0,7,2024
2024-07-15,FPS_001,Wheat,AAY,725,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1649.0,7,2024
2024-07-15,FPS_001,Wheat,PHH,806,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,725.0,7,2024
2024-07-22,FPS_001,Wheat,AAY,725,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,806.0,7,2024
2024-07-22,FPS_001,Wheat,PHH,614,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,725.0,7,2024
2024-07-29,FPS_001,Wheat,AAY,873,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,614.0,7,2024
2024-07-29,FPS_001,Wheat,PHH,1605,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,873.0,7,2024
2024-08-05,FPS_001,Wheat,AAY,872,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1605.0,8,2024
2024-08-05,FPS_001,Wheat,PHH,1213,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,872.0,8,2024
2024-08-12,FPS_001,Wheat,AAY,83,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,1213.0,8,2024
2024-08-12,FPS_001,Wheat,PHH,975,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Scheme Launch,83.0,8,2024
2024-08-19,FPS_001,Wheat,AAY,152,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,975.0,8,2024
2024-08-19,FPS_001,Wheat,PHH,1079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,152.0,8,2024
2024-08-26,FPS_001,Wheat,AAY,379,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,1079.0,8,2024
2024-08-26,FPS_001,Wheat,PHH,1587,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Scheme Launch,379.0,8,2024
2024-09-02,FPS_001,Wheat,AAY,244,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1587.0,9,2024
2024-09-02,FPS_001,Wheat,PHH,1422,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,244.0,9,2024
2024-09-09,FPS_001,Wheat,AAY,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,1422.0,9,2024
2024-09-09,FPS_001,Wheat,PHH,658,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Scheme Launch,96.0,9,2024
2024-09-16,FPS_001,Wheat,AAY,414,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,658.0,9,2024
2024-09-16,FPS_001,Wheat,PHH,1421,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Scheme Launch,414.0,9,2024
2024-09-23,FPS_001,Wheat,AAY,861,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,1421.0,9,2024
2024-09-23,FPS_001,Wheat,PHH,1240,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Price Revision,861.0,9,2024
2024-09-30,FPS_001,Wheat,AAY,492,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,1240.0,9,2024
2024-09-30,FPS_001,Wheat,PHH,929,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,492.0,9,2024
2024-10-07,FPS_001,Wheat,AAY,458,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,929.0,10,2024
2024-10-07,FPS_001,Wheat,PHH,839,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Price Revision,458.0,10,2024
