date,fps_id,commodity,beneficiary_class,quantity_distributed
2024-05-13,FPS_002,Sugar,PHH,84
2024-05-13,FPS_003,Rice,AAY,1269
2024-05-13,FPS_003,Rice,PHH,1973
2024-05-13,FPS_003,Wheat,AAY,135
2024-05-13,FPS_003,Wheat,PHH,1464
2024-05-13,FPS_003,Sugar,AAY,50
2024-05-13,FPS_003,Sugar,PHH,95
2024-05-13,FPS_004,Rice,AAY,211
2024-05-13,FPS_004,Rice,PHH,997
2024-05-13,FPS_004,Wheat,AAY,143
2024-05-13,FPS_004,Wheat,PHH,1538
2024-05-13,FPS_004,Sugar,AAY,60
2024-05-13,FPS_004,Sugar,PHH,92
2024-05-13,FPS_005,Rice,AAY,480
2024-05-13,FPS_005,Rice,PHH,2000
2024-05-13,FPS_005,Wheat,AAY,481
2024-05-13,FPS_005,Wheat,PHH,965
2024-05-13,FPS_005,Sugar,AAY,72
2024-05-13,FPS_005,Sugar,PHH,161
2024-05-20,FPS_001,Rice,AAY,607
2024-05-20,FPS_001,Rice,PHH,1518
2024-05-20,FPS_001,Wheat,AAY,783
2024-05-20,FPS_001,Wheat,PHH,988
2024-05-20,FPS_001,Sugar,AAY,50
2024-05-20,FPS_001,Sugar,PHH,186
2024-05-20,FPS_002,Rice,AAY,1027
2024-05-20,FPS_002,Rice,PHH,2000
2024-05-20,FPS_002,Wheat,AAY,886
2024-05-20,FPS_002,Wheat,PHH,628
2024-05-20,FPS_002,Sugar,AAY,102
2024-05-20,FPS_002,Sugar,PHH,88
2024-05-20,FPS_003,Rice,AAY,489
2024-05-20,FPS_003,Rice,PHH,2000
2024-05-20,FPS_003,Wheat,AAY,708
2024-05-20,FPS_003,Wheat,PHH,1107
2024-05-20,FPS_003,Sugar,AAY,78
2024-05-20,FPS_003,Sugar,PHH,187
2024-05-20,FPS_004,Rice,AAY,672
2024-05-20,FPS_004,Rice,PHH,2000
2024-05-20,FPS_004,Wheat,AAY,65
2024-05-20,FPS_004,Wheat,PHH,1597
2024-05-20,FPS_004,Sugar,AAY,50
2024-05-20,FPS_004,Sugar,PHH,186
2024-05-20,FPS_005,Rice,AAY,552
2024-05-20,FPS_005,Rice,PHH,2000
2024-05-20,FPS_005,Wheat,AAY,945
2024-05-20,FPS_005,Wheat,PHH,712
2024-05-20,FPS_005,Sugar,AAY,62
2024-05-20,FPS_005,Sugar,PHH,201
2024-05-27,FPS_001,Rice,AAY,1282
2024-05-27,FPS_001,Rice,PHH,2000
2024-05-27,FPS_001,Wheat,AAY,724
2024-05-27,FPS_001,Wheat,PHH,1020
2024-05-27,FPS_001,Sugar,AAY,71
2024-05-27,FPS_001,Sugar,PHH,174
2024-05-27,FPS_002,Rice,AAY,856
2024-05-27,FPS_002,Rice,PHH,2000
2024-05-27,FPS_002,Wheat,AAY,317
2024-05-27,FPS_002,Wheat,PHH,1657
2024-05-27,FPS_002,Sugar,AAY,75
2024-05-27,FPS_002,Sugar,PHH,128
2024-05-27,FPS_003,Rice,AAY,390
2024-05-27,FPS_003,Rice,PHH,2000
2024-05-27,FPS_003,Wheat,AAY,92
2024-05-27,FPS_003,Wheat,PHH,1267
2024-05-27,FPS_003,Sugar,AAY,50
2024-05-27,FPS_003,Sugar,PHH,125
2024-05-27,FPS_004,Rice,AAY,109
2024-05-27,FPS_004,Rice,PHH,2000
2024-05-27,FPS_004,Wheat,AAY,351
2024-05-27,FPS_004,Wheat,PHH,1745
2024-05-27,FPS_004,Sugar,AAY,50
2024-05-27,FPS_004,Sugar,PHH,142
2024-05-27,FPS_005,Rice,AAY,1444
2024-05-27,FPS_005,Rice,PHH,965
2024-05-27,FPS_005,Wheat,AAY,776
2024-05-27,FPS_005,Wheat,PHH,1677
2024-05-27,FPS_005,Sugar,AAY,50
2024-05-27,FPS_005,Sugar,PHH,189
2024-06-03,FPS_001,Rice,AAY,1176
2024-06-03,FPS_001,Rice,PHH,2000
2024-06-03,FPS_001,Wheat,AAY,467
2024-06-03,FPS_001,Wheat,PHH,649
2024-06-03,FPS_001,Sugar,AAY,79
2024-06-03,FPS_001,Sugar,PHH,91
2024-06-03,FPS_002,Rice,AAY,1575
2024-06-03,FPS_002,Rice,PHH,2000
2024-06-03,FPS_002,Wheat,AAY,675
2024-06-03,FPS_002,Wheat,PHH,1178
2024-06-03,FPS_002,Sugar,AAY,50
2024-06-03,FPS_002,Sugar,PHH,127
2024-06-03,FPS_003,Rice,AAY,765
2024-06-03,FPS_003,Rice,PHH,1936
2024-06-03,FPS_003,Wheat,AAY,778
2024-06-03,FPS_003,Wheat,PHH,876
2024-06-03,FPS_003,Sugar,AAY,97
2024-06-03,FPS_003,Sugar,PHH,172
2024-06-03,FPS_004,Rice,AAY,796
2024-06-03,FPS_004,Rice,PHH,2000
2024-06-03,FPS_004,Wheat,AAY,506
2024-06-03,FPS_004,Wheat,PHH,757
2024-06-03,FPS_004,Sugar,AAY,94
2024-06-03,FPS_004,Sugar,PHH,174
2024-06-03,FPS_005,Rice,AAY,265
2024-06-03,FPS_005,Rice,PHH,2000
2024-06-03,FPS_005,Wheat,AAY,145
2024-06-03,FPS_005,Wheat,PHH,1418
2024-06-03,FPS_005,Sugar,AAY,85
2024-06-03,FPS_005,Sugar,PHH,90
2024-06-10,FPS_001,Rice,AAY,1413
2024-06-10,FPS_001,Rice,PHH,972
2024-06-10,FPS_001,Wheat,AAY,829
2024-06-10,FPS_001,Wheat,PHH,1005
2024-06-10,FPS_001,Sugar,AAY,89
2024-06-10,FPS_001,Sugar,PHH,146
2024-06-10,FPS_002,Rice,AAY,589
2024-06-10,FPS_002,Rice,PHH,1425
2024-06-10,FPS_002,Wheat,AAY,916
2024-06-10,FPS_002,Wheat,PHH,1710
2024-06-10,FPS_002,Sugar,AAY,101
2024-06-10,FPS_002,Sugar,PHH,104
2024-06-10,FPS_003,Rice,AAY,1674
2024-06-10,FPS_003,Rice,PHH,1035
2024-06-10,FPS_003,Wheat,AAY,645
2024-06-10,FPS_003,Wheat,PHH,1720
2024-06-10,FPS_003,Sugar,AAY,93
2024-06-10,FPS_003,Sugar,PHH,115
2024-06-10,FPS_004,Rice,AAY,802
2024-06-10,FPS_004,Rice,PHH,2000
2024-06-10,FPS_004,Wheat,AAY,68
2024-06-10,FPS_004,Wheat,PHH,736
2024-06-10,FPS_004,Sugar,AAY,79
2024-06-10,FPS_004,Sugar,PHH,125
2024-06-10,FPS_005,Rice,AAY,888
2024-06-10,FPS_005,Rice,PHH,1465
2024-06-10,FPS_005,Wheat,AAY,125
2024-06-10,FPS_005,Wheat,PHH,859
2024-06-10,FPS_005,Sugar,AAY,60
2024-06-10,FPS_005,Sugar,PHH,192
2024-06-17,FPS_001,Rice,AAY,1380
2024-06-17,FPS_001,Rice,PHH,2000
2024-06-17,FPS_001,Wheat,AAY,433
2024-06-17,FPS_001,Wheat,PHH,1278
2024-06-17,FPS_001,Sugar,AAY,108
2024-06-17,FPS_001,Sugar,PHH,143
2024-06-17,FPS_002,Rice,AAY,748
2024-06-17,FPS_002,Rice,PHH,1241
2024-06-17,FPS_002,Wheat,AAY,934
2024-06-17,FPS_002,Wheat,PHH,585
2024-06-17,FPS_002,Sugar,AAY,50
2024-06-17,FPS_002,Sugar,PHH,125
2024-06-17,FPS_003,Rice,AAY,132
2024-06-17,FPS_003,Rice,PHH,2000
2024-06-17,FPS_003,Wheat,AAY,518
2024-06-17,FPS_003,Wheat,PHH,1166
2024-06-17,FPS_003,Sugar,AAY,73
2024-06-17,FPS_003,Sugar,PHH,84
2024-06-17,FPS_004,Rice,AAY,346
2024-06-17,FPS_004,Rice,PHH,2000
2024-06-17,FPS_004,Wheat,AAY,88
2024-06-17,FPS_004,Wheat,PHH,641
2024-06-17,FPS_004,Sugar,AAY,88
2024-06-17,FPS_004,Sugar,PHH,65
2024-06-17,FPS_005,Rice,AAY,423
2024-06-17,FPS_005,Rice,PHH,1881
2024-06-17,FPS_005,Wheat,AAY,272
2024-06-17,FPS_005,Wheat,PHH,1376
2024-06-17,FPS_005,Sugar,AAY,50
2024-06-17,FPS_005,Sugar,PHH,85
2024-06-24,FPS_001,Rice,AAY,474
2024-06-24,FPS_001,Rice,PHH,2000
2024-06-24,FPS_001,Wheat,AAY,284
2024-06-24,FPS_001,Wheat,PHH,1668
2024-06-24,FPS_001,Sugar,AAY,84
2024-06-24,FPS_001,Sugar,PHH,184
2024-06-24,FPS_002,Rice,AAY,1146
2024-06-24,FPS_002,Rice,PHH,900
2024-06-24,FPS_002,Wheat,AAY,123
2024-06-24,FPS_002,Wheat,PHH,1177
2024-06-24,FPS_002,Sugar,AAY,50
2024-06-24,FPS_002,Sugar,PHH,97
2024-06-24,FPS_003,Rice,AAY,1021
2024-06-24,FPS_003,Rice,PHH,1316
2024-06-24,FPS_003,Wheat,AAY,702
2024-06-24,FPS_003,Wheat,PHH,723
2024-06-24,FPS_003,Sugar,AAY,50
2024-06-24,FPS_003,Sugar,PHH,124
2024-06-24,FPS_004,Rice,AAY,1518
2024-06-24,FPS_004,Rice,PHH,2000
2024-06-24,FPS_004,Wheat,AAY,243
2024-06-24,FPS_004,Wheat,PHH,1212
2024-06-24,FPS_004,Sugar,AAY,50
2024-06-24,FPS_004,Sugar,PHH,86
2024-06-24,FPS_005,Rice,AAY,847
2024-06-24,FPS_005,Rice,PHH,1732
2024-06-24,FPS_005,Wheat,AAY,697
2024-06-24,FPS_005,Wheat,PHH,1183
2024-06-24,FPS_005,Sugar,AAY,50
2024-06-24,FPS_005,Sugar,PHH,198
2024-07-01,FPS_001,Rice,AAY,703
2024-07-01,FPS_001,Rice,PHH,2000
2024-07-01,FPS_001,Wheat,AAY,706
2024-07-01,FPS_001,Wheat,PHH,1204
2024-07-01,FPS_001,Sugar,AAY,50
2024-07-01,FPS_001,Sugar,PHH,94
2024-07-01,FPS_002,Rice,AAY,630
2024-07-01,FPS_002,Rice,PHH,1211
2024-07-01,FPS_002,Wheat,AAY,853
2024-07-01,FPS_002,Wheat,PHH,586
2024-07-01,FPS_002,Sugar,AAY,50
2024-07-01,FPS_002,Sugar,PHH,128
2024-07-01,FPS_003,Rice,AAY,1504
2024-07-01,FPS_003,Rice,PHH,1999
2024-07-01,FPS_003,Wheat,AAY,925
2024-07-01,FPS_003,Wheat,PHH,743
2024-07-01,FPS_003,Sugar,AAY,50
2024-07-01,FPS_003,Sugar,PHH,73
2024-07-01,FPS_004,Rice,AAY,1372
2024-07-01,FPS_004,Rice,PHH,2000
2024-07-01,FPS_004,Wheat,AAY,580
2024-07-01,FPS_004,Wheat,PHH,543
2024-07-01,FPS_004,Sugar,AAY,50
2024-07-01,FPS_004,Sugar,PHH,134
2024-07-01,FPS_005,Rice,AAY,399
2024-07-01,FPS_005,Rice,PHH,2000
2024-07-01,FPS_005,Wheat,AAY,803
2024-07-01,FPS_005,Wheat,PHH,796
2024-07-01,FPS_005,Sugar,AAY,82
2024-07-01,FPS_005,Sugar,PHH,68
2024-07-08,FPS_001,Rice,AAY,1275
2024-07-08,FPS_001,Rice,PHH,2000
2024-07-08,FPS_001,Wheat,AAY,505
2024-07-08,FPS_001,Wheat,PHH,1649
2024-07-08,FPS_001,Sugar,AAY,113
2024-07-08,FPS_001,Sugar,PHH,119
2024-07-08,FPS_002,Rice,AAY,90
2024-07-08,FPS_002,Rice,PHH,1854
2024-07-08,FPS_002,Wheat,AAY,397
2024-07-08,FPS_002,Wheat,PHH,754
2024-07-08,FPS_002,Sugar,AAY,66
2024-07-08,FPS_002,Sugar,PHH,90
2024-07-08,FPS_003,Rice,AAY,1002
2024-07-08,FPS_003,Rice,PHH,1808
2024-07-08,FPS_003,Wheat,AAY,458
2024-07-08,FPS_003,Wheat,PHH,1642
2024-07-08,FPS_003,Sugar,AAY,50
2024-07-08,FPS_003,Sugar,PHH,81
2024-07-08,FPS_004,Rice,AAY,192
2024-07-08,FPS_004,Rice,PHH,2000
2024-07-08,FPS_004,Wheat,AAY,734
2024-07-08,FPS_004,Wheat,PHH,1429
2024-07-08,FPS_004,Sugar,AAY,50
2024-07-08,FPS_004,Sugar,PHH,197
2024-07-08,FPS_005,Rice,AAY,1554
2024-07-08,FPS_005,Rice,PHH,1253
2024-07-08,FPS_005,Wheat,AAY,129
2024-07-08,FPS_005,Wheat,PHH,1729
2024-07-08,FPS_005,Sugar,AAY,50
2024-07-08,FPS_005,Sugar,PHH,92
2024-07-15,FPS_001,Rice,AAY,1462
2024-07-15,FPS_001,Rice,PHH,1455
2024-07-15,FPS_001,Wheat,AAY,725
2024-07-15,FPS_001,Wheat,PHH,806
2024-07-15,FPS_001,Sugar,AAY,84
2024-07-15,FPS_001,Sugar,PHH,147
2024-07-15,FPS_002,Rice,AAY,882
2024-07-15,FPS_002,Rice,PHH,1892
2024-07-15,FPS_002,Wheat,AAY,96
2024-07-15,FPS_002,Wheat,PHH,814
2024-07-15,FPS_002,Sugar,AAY,50
2024-07-15,FPS_002,Sugar,PHH,147
2024-07-15,FPS_003,Rice,AAY,345
2024-07-15,FPS_003,Rice,PHH,1923
2024-07-15,FPS_003,Wheat,AAY,562
2024-07-15,FPS_003,Wheat,PHH,1010
2024-07-15,FPS_003,Sugar,AAY,73
2024-07-15,FPS_003,Sugar,PHH,207
2024-07-15,FPS_004,Rice,AAY,553
2024-07-15,FPS_004,Rice,PHH,2000
2024-07-15,FPS_004,Wheat,AAY,520
2024-07-15,FPS_004,Wheat,PHH,505
2024-07-15,FPS_004,Sugar,AAY,50
2024-07-15,FPS_004,Sugar,PHH,182
2024-07-15,FPS_005,Rice,AAY,1498
2024-07-15,FPS_005,Rice,PHH,1780
2024-07-15,FPS_005,Wheat,AAY,457
2024-07-15,FPS_005,Wheat,PHH,1423
2024-07-15,FPS_005,Sugar,AAY,50
2024-07-15,FPS_005,Sugar,PHH,59
2024-07-22,FPS_001,Rice,AAY,307
2024-07-22,FPS_001,Rice,PHH,1755
2024-07-22,FPS_001,Wheat,AAY,725
2024-07-22,FPS_001,Wheat,PHH,614
2024-07-22,FPS_001,Sugar,AAY,83
2024-07-22,FPS_001,Sugar,PHH,175
2024-07-22,FPS_002,Rice,AAY,657
2024-07-22,FPS_002,Rice,PHH,1327
2024-07-22,FPS_002,Wheat,AAY,589
2024-07-22,FPS_002,Wheat,PHH,1513
2024-07-22,FPS_002,Sugar,AAY,110
2024-07-22,FPS_002,Sugar,PHH,65
2024-07-22,FPS_003,Rice,AAY,1419
2024-07-22,FPS_003,Rice,PHH,2000
2024-07-22,FPS_003,Wheat,AAY,551
2024-07-22,FPS_003,Wheat,PHH,691
2024-07-22,FPS_003,Sugar,AAY,50
2024-07-22,FPS_003,Sugar,PHH,180
2024-07-22,FPS_004,Rice,AAY,918
2024-07-22,FPS_004,Rice,PHH,2000
2024-07-22,FPS_004,Wheat,AAY,801
2024-07-22,FPS_004,Wheat,PHH,1269
2024-07-22,FPS_004,Sugar,AAY,71
2024-07-22,FPS_004,Sugar,PHH,100
2024-07-22,FPS_005,Rice,AAY,789
2024-07-22,FPS_005,Rice,PHH,2000
2024-07-22,FPS_005,Wheat,AAY,932
2024-07-22,FPS_005,Wheat,PHH,847
2024-07-22,FPS_005,Sugar,AAY,90
2024-07-22,FPS_005,Sugar,PHH,195
2024-07-29,FPS_001,Rice,AAY,897
2024-07-29,FPS_001,Rice,PHH,902
2024-07-29,FPS_001,Wheat,AAY,873
2024-07-29,FPS_001,Wheat,PHH,1605
2024-07-29,FPS_001,Sugar,AAY,50
2024-07-29,FPS_001,Sugar,PHH,100
2024-07-29,FPS_002,Rice,AAY,1666
2024-07-29,FPS_002,Rice,PHH,890
2024-07-29,FPS_002,Wheat,AAY,168
2024-07-29,FPS_002,Wheat,PHH,1610
2024-07-29,FPS_002,Sugar,AAY,50
2024-07-29,FPS_002,Sugar,PHH,69
2024-07-29,FPS_003,Rice,AAY,351
2024-07-29,FPS_003,Rice,PHH,1442
2024-07-29,FPS_003,Wheat,AAY,288
2024-07-29,FPS_003,Wheat,PHH,736
2024-07-29,FPS_003,Sugar,AAY,99
2024-07-29,FPS_003,Sugar,PHH,201
2024-07-29,FPS_004,Rice,AAY,595
2024-07-29,FPS_004,Rice,PHH,1037
2024-07-29,FPS_004,Wheat,AAY,266
2024-07-29,FPS_004,Wheat,PHH,1684
2024-07-29,FPS_004,Sugar,AAY,105
2024-07-29,FPS_004,Sugar,PHH,191
2024-07-29,FPS_005,Rice,AAY,1327
2024-07-29,FPS_005,Rice,PHH,2000
2024-07-29,FPS_005,Wheat,AAY,659
2024-07-29,FPS_005,Wheat,PHH,635
2024-07-29,FPS_005,Sugar,AAY,50
2024-07-29,FPS_005,Sugar,PHH,144
2024-08-05,FPS_001,Rice,AAY,780
2024-08-05,FPS_001,Rice,PHH,1898
2024-08-05,FPS_001,Wheat,AAY,872
2024-08-05,FPS_001,Wheat,PHH,1213
2024-08-05,FPS_001,Sugar,AAY,63
2024-08-05,FPS_001,Sugar,PHH,177
2024-08-05,FPS_002,Rice,AAY,1641
2024-08-05,FPS_002,Rice,PHH,2000
2024-08-05,FPS_002,Wheat,AAY,919
2024-08-05,FPS_002,Wheat,PHH,1568
2024-08-05,FPS_002,Sugar,AAY,58
2024-08-05,FPS_002,Sugar,PHH,62
2024-08-05,FPS_003,Rice,AAY,1104
2024-08-05,FPS_003,Rice,PHH,2000
2024-08-05,FPS_003,Wheat,AAY,763
2024-08-05,FPS_003,Wheat,PHH,1129
2024-08-05,FPS_003,Sugar,AAY,50
2024-08-05,FPS_003,Sugar,PHH,82
2024-08-05,FPS_004,Rice,AAY,240
2024-08-05,FPS_004,Rice,PHH,1075
2024-08-05,FPS_004,Wheat,AAY,506
2024-08-05,FPS_004,Wheat,PHH,1717
2024-08-05,FPS_004,Sugar,AAY,50
2024-08-05,FPS_004,Sugar,PHH,67
2024-08-05,FPS_005,Rice,AAY,1320
2024-08-05,FPS_005,Rice,PHH,2000
2024-08-05,FPS_005,Wheat,AAY,821
2024-08-05,FPS_005,Wheat,PHH,1113
2024-08-05,FPS_005,Sugar,AAY,59
2024-08-05,FPS_005,Sugar,PHH,206
2024-08-12,FPS_001,Rice,AAY,966
2024-08-12,FPS_001,Rice,PHH,2000
2024-08-12,FPS_001,Wheat,AAY,83
2024-08-12,FPS_001,Wheat,PHH,975
2024-08-12,FPS_001,Sugar,AAY,50
2024-08-12,FPS_001,Sugar,PHH,70
2024-08-12,FPS_002,Rice,AAY,1080
2024-08-12,FPS_002,Rice,PHH,1266
2024-08-12,FPS_002,Wheat,AAY,299
2024-08-12,FPS_002,Wheat,PHH,1432
2024-08-12,FPS_002,Sugar,AAY,58
2024-08-12,FPS_002,Sugar,PHH,78
2024-08-12,FPS_003,Rice,AAY,1476
2024-08-12,FPS_003,Rice,PHH,2000
2024-08-12,FPS_003,Wheat,AAY,355
2024-08-12,FPS_003,Wheat,PHH,863
2024-08-12,FPS_003,Sugar,AAY,50
2024-08-12,FPS_003,Sugar,PHH,98
2024-08-12,FPS_004,Rice,AAY,787
2024-08-12,FPS_004,Rice,PHH,2000
2024-08-12,FPS_004,Wheat,AAY,812
2024-08-12,FPS_004,Wheat,PHH,1643
2024-08-12,FPS_004,Sugar,AAY,54
2024-08-12,FPS_004,Sugar,PHH,163
2024-08-12,FPS_005,Rice,AAY,1468
2024-08-12,FPS_005,Rice,PHH,1642
2024-08-12,FPS_005,Wheat,AAY,256
2024-08-12,FPS_005,Wheat,PHH,809
2024-08-12,FPS_005,Sugar,AAY,108
2024-08-12,FPS_005,Sugar,PHH,155
2024-08-19,FPS_001,Rice,AAY,222
2024-08-19,FPS_001,Rice,PHH,1973
2024-08-19,FPS_001,Wheat,AAY,152
2024-08-19,FPS_001,Wheat,PHH,1079
2024-08-19,FPS_001,Sugar,AAY,90
2024-08-19,FPS_001,Sugar,PHH,186
2024-08-19,FPS_002,Rice,AAY,1416
2024-08-19,FPS_002,Rice,PHH,2000
2024-08-19,FPS_002,Wheat,AAY,355
2024-08-19,FPS_002,Wheat,PHH,625
2024-08-19,FPS_002,Sugar,AAY,107
2024-08-19,FPS_002,Sugar,PHH,192
2024-08-19,FPS_003,Rice,AAY,690
2024-08-19,FPS_003,Rice,PHH,2000
2024-08-19,FPS_003,Wheat,AAY,484
2024-08-19,FPS_003,Wheat,PHH,1114
2024-08-19,FPS_003,Sugar,AAY,50
2024-08-19,FPS_003,Sugar,PHH,100
2024-08-19,FPS_004,Rice,AAY,387
2024-08-19,FPS_004,Rice,PHH,2000
2024-08-19,FPS_004,Wheat,AAY,384
2024-08-19,FPS_004,Wheat,PHH,1247
2024-08-19,FPS_004,Sugar,AAY,96
2024-08-19,FPS_004,Sugar,PHH,76
2024-08-19,FPS_005,Rice,AAY,1101
2024-08-19,FPS_005,Rice,PHH,1083
2024-08-19,FPS_005,Wheat,AAY,182
2024-08-19,FPS_005,Wheat,PHH,1604
2024-08-19,FPS_005,Sugar,AAY,113
2024-08-19,FPS_005,Sugar,PHH,81
2024-08-26,FPS_001,Rice,AAY,418
2024-08-26,FPS_001,Rice,PHH,1889
2024-08-26,FPS_001,Wheat,AAY,379
2024-08-26,FPS_001,Wheat,PHH,1587
2024-08-26,FPS_001,Sugar,AAY,66
2024-08-26,FPS_001,Sugar,PHH,201
2024-08-26,FPS_002,Rice,AAY,211
2024-08-26,FPS_002,Rice,PHH,2000
2024-08-26,FPS_002,Wheat,AAY,823
2024-08-26,FPS_002,Wheat,PHH,562
2024-08-26,FPS_002,Sugar,AAY,59
2024-08-26,FPS_002,Sugar,PHH,92
2024-08-26,FPS_003,Rice,AAY,315
2024-08-26,FPS_003,Rice,PHH,2000
2024-08-26,FPS_003,Wheat,AAY,92
2024-08-26,FPS_003,Wheat,PHH,1541
2024-08-26,FPS_003,Sugar,AAY,111
2024-08-26,FPS_003,Sugar,PHH,77
2024-08-26,FPS_004,Rice,AAY,1458
2024-08-26,FPS_004,Rice,PHH,2000
2024-08-26,FPS_004,Wheat,AAY,232
2024-08-26,FPS_004,Wheat,PHH,1675
2024-08-26,FPS_004,Sugar,AAY,50
2024-08-26,FPS_004,Sugar,PHH,121
2024-08-26,FPS_005,Rice,AAY,1023
2024-08-26,FPS_005,Rice,PHH,2000
2024-08-26,FPS_005,Wheat,AAY,409
2024-08-26,FPS_005,Wheat,PHH,1748
2024-08-26,FPS_005,Sugar,AAY,89
2024-08-26,FPS_005,Sugar,PHH,105
2024-09-02,FPS_001,Rice,AAY,438
2024-09-02,FPS_001,Rice,PHH,2000
2024-09-02,FPS_001,Wheat,AAY,244
2024-09-02,FPS_001,Wheat,PHH,1422
2024-09-02,FPS_001,Sugar,AAY,50
2024-09-02,FPS_001,Sugar,PHH,171
2024-09-02,FPS_002,Rice,AAY,198
2024-09-02,FPS_002,Rice,PHH,2000
2024-09-02,FPS_002,Wheat,AAY,100
2024-09-02,FPS_002,Wheat,PHH,1052
2024-09-02,FPS_002,Sugar,AAY,100
2024-09-02,FPS_002,Sugar,PHH,59
2024-09-02,FPS_003,Rice,AAY,927
2024-09-02,FPS_003,Rice,PHH,2000
2024-09-02,FPS_003,Wheat,AAY,731
2024-09-02,FPS_003,Wheat,PHH,1649
2024-09-02,FPS_003,Sugar,AAY,69
2024-09-02,FPS_003,Sugar,PHH,126
2024-09-02,FPS_004,Rice,AAY,1596
2024-09-02,FPS_004,Rice,PHH,2000
2024-09-02,FPS_004,Wheat,AAY,694
2024-09-02,FPS_004,Wheat,PHH,814
2024-09-02,FPS_004,Sugar,AAY,68
2024-09-02,FPS_004,Sugar,PHH,116
2024-09-02,FPS_005,Rice,AAY,171
2024-09-02,FPS_005,Rice,PHH,2000
2024-09-02,FPS_005,Wheat,AAY,127
2024-09-02,FPS_005,Wheat,PHH,1510
2024-09-02,FPS_005,Sugar,AAY,103
2024-09-02,FPS_005,Sugar,PHH,70
2024-09-09,FPS_001,Rice,AAY,1516
2024-09-09,FPS_001,Rice,PHH,1505
2024-09-09,FPS_001,Wheat,AAY,96
2024-09-09,FPS_001,Wheat,PHH,658
2024-09-09,FPS_001,Sugar,AAY,50
2024-09-09,FPS_001,Sugar,PHH,98
2024-09-09,FPS_002,Rice,AAY,189
2024-09-09,FPS_002,Rice,PHH,1759
2024-09-09,FPS_002,Wheat,AAY,156
2024-09-09,FPS_002,Wheat,PHH,1652
2024-09-09,FPS_002,Sugar,AAY,50
2024-09-09,FPS_002,Sugar,PHH,154
2024-09-09,FPS_003,Rice,AAY,694
2024-09-09,FPS_003,Rice,PHH,944
2024-09-09,FPS_003,Wheat,AAY,853
2024-09-09,FPS_003,Wheat,PHH,848
2024-09-09,FPS_003,Sugar,AAY,50
2024-09-09,FPS_003,Sugar,PHH,163
2024-09-09,FPS_004,Rice,AAY,1648
2024-09-09,FPS_004,Rice,PHH,1516
2024-09-09,FPS_004,Wheat,AAY,741
2024-09-09,FPS_004,Wheat,PHH,1495
2024-09-09,FPS_004,Sugar,AAY,50
2024-09-09,FPS_004,Sugar,PHH,165
2024-09-09,FPS_005,Rice,AAY,189
2024-09-09,FPS_005,Rice,PHH,2000
2024-09-09,FPS_005,Wheat,AAY,575
2024-09-09,FPS_005,Wheat,PHH,1152
2024-09-09,FPS_005,Sugar,AAY,50
2024-09-09,FPS_005,Sugar,PHH,71
2024-09-16,FPS_001,Rice,AAY,477
2024-09-16,FPS_001,Rice,PHH,1852
2024-09-16,FPS_001,Wheat,AAY,414
2024-09-16,FPS_001,Wheat,PHH,1421
2024-09-16,FPS_001,Sugar,AAY,69
2024-09-16,FPS_001,Sugar,PHH,175
2024-09-16,FPS_002,Rice,AAY,649
2024-09-16,FPS_002,Rice,PHH,2000
2024-09-16,FPS_002,Wheat,AAY,56
2024-09-16,FPS_002,Wheat,PHH,492
2024-09-16,FPS_002,Sugar,AAY,80
2024-09-16,FPS_002,Sugar,PHH,184
2024-09-16,FPS_003,Rice,AAY,741
2024-09-16,FPS_003,Rice,PHH,2000
2024-09-16,FPS_003,Wheat,AAY,557
2024-09-16,FPS_003,Wheat,PHH,872
2024-09-16,FPS_003,Sugar,AAY,66
2024-09-16,FPS_003,Sugar,PHH,194
2024-09-16,FPS_004,Rice,AAY,1417
2024-09-16,FPS_004,Rice,PHH,2000
2024-09-16,FPS_004,Wheat,AAY,64
2024-09-16,FPS_004,Wheat,PHH,757
2024-09-16,FPS_004,Sugar,AAY,81
2024-09-16,FPS_004,Sugar,PHH,139
2024-09-16,FPS_005,Rice,AAY,138
2024-09-16,FPS_005,Rice,PHH,2000
2024-09-16,FPS_005,Wheat,AAY,88
2024-09-16,FPS_005,Wheat,PHH,870
2024-09-16,FPS_005,Sugar,AAY,50
2024-09-16,FPS_005,Sugar,PHH,73
2024-09-23,FPS_001,Rice,AAY,940
2024-09-23,FPS_001,Rice,PHH,1197
2024-09-23,FPS_001,Wheat,AAY,861
2024-09-23,FPS_001,Wheat,PHH,1240
2024-09-23,FPS_001,Sugar,AAY,50
2024-09-23,FPS_001,Sugar,PHH,146
2024-09-23,FPS_002,Rice,AAY,469
2024-09-23,FPS_002,Rice,PHH,940
2024-09-23,FPS_002,Wheat,AAY,629
2024-09-23,FPS_002,Wheat,PHH,1040
2024-09-23,FPS_002,Sugar,AAY,50
2024-09-23,FPS_002,Sugar,PHH,97
2024-09-23,FPS_003,Rice,AAY,283
2024-09-23,FPS_003,Rice,PHH,1247
2024-09-23,FPS_003,Wheat,AAY,160
2024-09-23,FPS_003,Wheat,PHH,807
2024-09-23,FPS_003,Sugar,AAY,50
2024-09-23,FPS_003,Sugar,PHH,137
2024-09-23,FPS_004,Rice,AAY,148
2024-09-23,FPS_004,Rice,PHH,2000
2024-09-23,FPS_004,Wheat,AAY,825
2024-09-23,FPS_004,Wheat,PHH,1005
2024-09-23,FPS_004,Sugar,AAY,95
