date,fps_id,commodity,beneficiary_class,quantity_distributed
2023-06-03,FPS_004,Wheat,AAY,70
2023-06-03,FPS_004,Rice,AAY,104
2023-06-04,FPS_004,Wheat,AAY,50
2023-06-04,FPS_004,Kerosene,AAY,50
2023-06-04,FPS_004,Rice,AAY,55
2023-06-04,FPS_005,Kerosene,AAY,50
2023-06-04,FPS_005,Rice,AAY,87
2023-06-04,FPS_005,Sugar,AAY,50
2023-06-04,FPS_002,Rice,AAY,78
2023-06-04,FPS_002,Sugar,AAY,50
2023-06-04,FPS_002,Wheat,AAY,50
2023-06-04,FPS_003,Rice,AAY,50
2023-06-04,FPS_003,Wheat,AAY,50
2023-06-04,FPS_001,Wheat,AAY,54
2023-06-04,FPS_001,Rice,AAY,50
2023-06-04,FPS_001,Kerosene,AAY,77
2023-06-05,FPS_003,Rice,AAY,87
2023-06-05,FPS_003,Wheat,AAY,58
2023-06-05,FPS_003,Sugar,AAY,50
2023-06-05,FPS_004,Rice,AAY,50
2023-06-05,FPS_004,Kerosene,AAY,50
2023-06-05,FPS_004,Wheat,AAY,65
2023-06-06,FPS_002,Rice,AAY,82
2023-06-06,FPS_002,Wheat,AAY,74
2023-06-06,FPS_002,Kerosene,AAY,60
2023-06-06,FPS_003,Rice,AAY,98
2023-06-06,FPS_003,Wheat,AAY,50
2023-06-06,FPS_005,Kerosene,AAY,50
2023-06-06,FPS_005,Rice,AAY,50
2023-06-06,FPS_005,Sugar,AAY,50
2023-06-06,FPS_005,Wheat,AAY,50
2023-06-07,FPS_004,Rice,AAY,64
2023-06-07,FPS_004,Sugar,AAY,50
2023-06-07,FPS_004,Wheat,AAY,50
2023-06-07,FPS_004,Kerosene,AAY,50
2023-06-07,FPS_005,Rice,AAY,58
2023-06-07,FPS_005,Wheat,AAY,54
2023-06-07,FPS_005,Sugar,AAY,50
2023-06-07,FPS_005,Kerosene,AAY,50
2023-06-07,FPS_002,Sugar,AAY,50
2023-06-07,FPS_002,Kerosene,AAY,50
2023-06-08,FPS_003,Wheat,AAY,57
2023-06-08,FPS_003,Rice,AAY,102
2023-06-08,FPS_003,Sugar,AAY,50
2023-06-08,FPS_003,Kerosene,AAY,50
2023-06-08,FPS_002,Rice,AAY,67
2023-06-08,FPS_002,Sugar,AAY,50
2023-06-09,FPS_004,Rice,AAY,50
2023-06-09,FPS_004,Wheat,AAY,78
2023-06-09,FPS_003,Wheat,AAY,74
2023-06-09,FPS_003,Sugar,AAY,50
2023-06-09,FPS_005,Wheat,AAY,50
2023-06-09,FPS_005,Rice,AAY,83
2023-06-09,FPS_001,Sugar,AAY,50
2023-06-09,FPS_001,Wheat,AAY,50
2023-06-09,FPS_001,Kerosene,AAY,57
2023-06-09,FPS_002,Sugar,AAY,50
2023-06-09,FPS_002,Kerosene,AAY,50
2023-06-09,FPS_002,Rice,AAY,50
2023-06-10,FPS_005,Sugar,AAY,50
2023-06-10,FPS_005,Kerosene,AAY,53
2023-06-10,FPS_005,Rice,AAY,50
2023-06-10,FPS_005,Wheat,AAY,57
2023-06-10,FPS_004,Sugar,AAY,50
2023-06-10,FPS_004,Kerosene,AAY,62
2023-06-10,FPS_004,Wheat,AAY,60
2023-06-11,FPS_004,Sugar,AAY,50
2023-06-11,FPS_004,Wheat,AAY,57
2023-06-11,FPS_004,Kerosene,AAY,66
2023-06-11,FPS_004,Rice,AAY,98
2023-06-11,FPS_003,Kerosene,AAY,56
2023-06-11,FPS_003,Wheat,AAY,50
2023-06-11,FPS_003,Rice,AAY,54
2023-06-11,FPS_003,Sugar,AAY,50
2023-06-11,FPS_001,Wheat,AAY,50
2023-06-11,FPS_001,Kerosene,AAY,50
2023-06-11,FPS_001,Rice,AAY,66
2023-06-11,FPS_002,Rice,AAY,70
2023-06-11,FPS_002,Kerosene,AAY,64
2023-06-12,FPS_002,Wheat,AAY,70
2023-06-12,FPS_002,Kerosene,AAY,50
2023-06-12,FPS_002,Sugar,AAY,50
2023-06-12,FPS_005,Kerosene,AAY,50
2023-06-12,FPS_005,Rice,AAY,67
2023-06-12,FPS_005,Sugar,AAY,50
2023-06-12,FPS_004,Wheat,AAY,76
2023-06-12,FPS_004,Sugar,AAY,50
2023-06-12,FPS_004,Kerosene,AAY,70
2023-06-13,FPS_003,Rice,AAY,50
2023-06-13,FPS_003,Wheat,AAY,50
2023-06-13,FPS_005,Rice,AAY,99
2023-06-13,FPS_005,Sugar,AAY,50
2023-06-13,FPS_005,Wheat,AAY,63
2023-06-13,FPS_004,Kerosene,AAY,50
2023-06-13,FPS_004,Rice,AAY,50
2023-06-13,FPS_004,Wheat,AAY,50
2023-06-14,FPS_003,Sugar,AAY,50
2023-06-14,FPS_003,Kerosene,AAY,50
2023-06-14,FPS_004,Wheat,AAY,50
2023-06-14,FPS_004,Sugar,AAY,50
2023-06-15,FPS_005,Kerosene,AAY,50
2023-06-15,FPS_005,Rice,AAY,50
2023-06-15,FPS_003,Wheat,AAY,50
2023-06-15,FPS_003,Kerosene,AAY,50
2023-06-15,FPS_004,Kerosene,AAY,50
2023-06-15,FPS_004,Sugar,AAY,50
2023-06-15,FPS_004,Rice,AAY,67
2023-06-15,FPS_004,Wheat,AAY,50
2023-06-15,FPS_001,Wheat,AAY,50
2023-06-15,FPS_001,Sugar,AAY,50
2023-06-15,FPS_001,Kerosene,AAY,66
2023-06-15,FPS_001,Rice,AAY,50
2023-06-16,FPS_003,Wheat,AAY,50
2023-06-16,FPS_003,Kerosene,AAY,50
2023-06-16,FPS_002,Rice,AAY,103
2023-06-16,FPS_002,Kerosene,AAY,50
2023-06-16,FPS_002,Wheat,AAY,74
2023-06-16,FPS_001,Kerosene,AAY,50
2023-06-16,FPS_001,Rice,AAY,50
2023-06-16,FPS_001,Wheat,AAY,50
2023-06-16,FPS_001,Sugar,AAY,50
2023-06-17,FPS_005,Sugar,AAY,50
2023-06-17,FPS_005,Wheat,AAY,50
2023-06-17,FPS_003,Wheat,AAY,67
2023-06-17,FPS_003,Kerosene,AAY,64
2023-06-17,FPS_003,Sugar,AAY,50
2023-06-17,FPS_003,Rice,AAY,50
2023-06-17,FPS_002,Kerosene,AAY,50
2023-06-17,FPS_002,Sugar,AAY,50
2023-06-17,FPS_002,Rice,AAY,108
2023-06-17,FPS_002,Wheat,AAY,50
2023-06-17,FPS_001,Rice,AAY,50
2023-06-17,FPS_001,Wheat,AAY,50
2023-06-17,FPS_001,Kerosene,AAY,79
2023-06-17,FPS_001,Sugar,AAY,50
2023-06-18,FPS_001,Rice,AAY,67
2023-06-18,FPS_001,Sugar,AAY,50
2023-06-18,FPS_003,Wheat,AAY,50
2023-06-18,FPS_003,Sugar,AAY,50
2023-06-18,FPS_003,Rice,AAY,50
2023-06-18,FPS_003,Kerosene,AAY,50
2023-06-18,FPS_002,Wheat,AAY,76
2023-06-18,FPS_002,Rice,AAY,50
2023-06-18,FPS_002,Kerosene,AAY,50
2023-06-18,FPS_002,Sugar,AAY,50
2023-06-19,FPS_003,Kerosene,AAY,50
2023-06-19,FPS_003,Rice,AAY,64
2023-06-19,FPS_003,Wheat,AAY,70
2023-06-19,FPS_002,Kerosene,AAY,69
2023-06-19,FPS_002,Sugar,AAY,50
2023-06-19,FPS_002,Wheat,AAY,62
2023-06-19,FPS_002,Rice,AAY,50
2023-06-19,FPS_001,Sugar,AAY,50
2023-06-19,FPS_001,Wheat,AAY,50
2023-06-19,FPS_001,Kerosene,AAY,50
2023-06-19,FPS_001,Rice,AAY,50
2023-06-19,FPS_005,Sugar,AAY,50
2023-06-19,FPS_005,Kerosene,AAY,50
2023-06-19,FPS_005,Rice,AAY,50
2023-06-19,FPS_005,Wheat,AAY,50
2023-06-20,FPS_004,Wheat,AAY,72
2023-06-20,FPS_004,Sugar,AAY,50
2023-06-20,FPS_004,Rice,AAY,50
2023-06-20,FPS_005,Kerosene,AAY,50
2023-06-20,FPS_005,Rice,AAY,118
2023-06-20,FPS_005,Sugar,AAY,50
2023-06-20,FPS_005,Wheat,AAY,65
2023-06-20,FPS_002,Kerosene,AAY,50
2023-06-20,FPS_002,Wheat,AAY,70
2023-06-20,FPS_002,Sugar,AAY,50
2023-06-20,FPS_003,Rice,AAY,50
2023-06-20,FPS_003,Sugar,AAY,50
2023-06-20,FPS_003,Wheat,AAY,50
2023-06-20,FPS_001,Sugar,AAY,50
2023-06-20,FPS_001,Kerosene,AAY,50
2023-06-21,FPS_001,Wheat,AAY,66
2023-06-21,FPS_001,Rice,AAY,111
2023-06-21,FPS_001,Sugar,AAY,50
2023-06-21,FPS_003,Sugar,AAY,50
2023-06-21,FPS_003,Kerosene,AAY,59
2023-06-21,FPS_002,Rice,AAY,73
2023-06-21,FPS_002,Wheat,AAY,50
2023-06-21,FPS_002,Sugar,AAY,50
2023-06-21,FPS_002,Kerosene,AAY,50
2023-06-21,FPS_005,Wheat,AAY,50
2023-06-21,FPS_005,Sugar,AAY,50
2023-06-21,FPS_005,Kerosene,AAY,68
2023-06-22,FPS_003,Sugar,AAY,50
2023-06-22,FPS_003,Kerosene,AAY,50
2023-06-22,FPS_003,Rice,AAY,51
2023-06-22,FPS_003,Wheat,AAY,76
2023-06-22,FPS_005,Sugar,AAY,50
2023-06-22,FPS_005,Kerosene,AAY,50
2023-06-22,FPS_005,Rice,AAY,78
2023-06-22,FPS_001,Wheat,AAY,50
2023-06-22,FPS_001,Sugar,AAY,50
2023-06-22,FPS_001,Kerosene,AAY,64
2023-06-22,FPS_001,Rice,AAY,50
2023-06-22,FPS_002,Rice,AAY,54
2023-06-22,FPS_002,Kerosene,AAY,64
2023-06-22,FPS_002,Sugar,AAY,50
2023-06-22,FPS_002,Wheat,AAY,70
2023-06-22,FPS_004,Wheat,AAY,50
2023-06-22,FPS_004,Rice,AAY,50
2023-06-22,FPS_004,Sugar,AAY,50
2023-06-23,FPS_001,Rice,AAY,50
2023-06-23,FPS_001,Kerosene,AAY,50
2023-06-23,FPS_001,Wheat,AAY,50
2023-06-23,FPS_003,Wheat,AAY,75
2023-06-23,FPS_003,Rice,AAY,71
2023-06-23,FPS_004,Wheat,AAY,50
2023-06-23,FPS_004,Sugar,AAY,50
2023-06-23,FPS_004,Kerosene,AAY,50
2023-06-23,FPS_004,Rice,AAY,50
2023-06-23,FPS_002,Wheat,AAY,79
2023-06-23,FPS_002,Kerosene,AAY,50
2023-06-23,FPS_002,Sugar,AAY,50
2023-06-24,FPS_003,Wheat,AAY,73
2023-06-24,FPS_003,Rice,AAY,73
2023-06-24,FPS_003,Sugar,AAY,50
2023-06-24,FPS_001,Sugar,AAY,50
2023-06-24,FPS_001,Kerosene,AAY,50
2023-06-24,FPS_001,Rice,AAY,78
2023-06-24,FPS_005,Kerosene,AAY,50
2023-06-24,FPS_005,Sugar,AAY,50
2023-06-25,FPS_004,Kerosene,AAY,50
2023-06-25,FPS_004,Sugar,AAY,50
2023-06-25,FPS_005,Sugar,AAY,50
2023-06-25,FPS_005,Rice,AAY,50
2023-06-25,FPS_005,Wheat,AAY,50
2023-06-25,FPS_005,Kerosene,AAY,61
2023-06-25,FPS_001,Kerosene,AAY,50
2023-06-25,FPS_001,Sugar,AAY,50
2023-06-26,FPS_003,Rice,AAY,50
2023-06-26,FPS_003,Kerosene,AAY,50
2023-06-26,FPS_003,Wheat,AAY,64
2023-06-26,FPS_005,Rice,AAY,50
2023-06-26,FPS_005,Wheat,AAY,66
2023-06-27,FPS_001,Wheat,AAY,50
2023-06-27,FPS_001,Rice,AAY,82
2023-06-27,FPS_001,Kerosene,AAY,50
2023-06-27,FPS_004,Kerosene,AAY,72
2023-06-27,FPS_004,Rice,AAY,81
2023-06-27,FPS_002,Wheat,AAY,50
2023-06-27,FPS_002,Rice,AAY,50
2023-06-27,FPS_002,Kerosene,AAY,50
2023-06-28,FPS_003,Sugar,AAY,50
2023-06-28,FPS_003,Kerosene,AAY,50
2023-06-28,FPS_003,Wheat,AAY,50
2023-06-28,FPS_003,Rice,AAY,108
2023-06-28,FPS_001,Kerosene,AAY,50
2023-06-28,FPS_001,Sugar,AAY,50
2023-06-28,FPS_004,Kerosene,AAY,50
2023-06-28,FPS_004,Sugar,AAY,50
2023-06-28,FPS_004,Rice,AAY,74
2023-06-28,FPS_004,Wheat,AAY,50
2023-06-29,FPS_005,Rice,AAY,50
2023-06-29,FPS_005,Kerosene,AAY,62
2023-06-29,FPS_002,Kerosene,AAY,62
2023-06-29,FPS_002,Wheat,AAY,55
2023-06-29,FPS_002,Rice,AAY,96
2023-06-29,FPS_002,Sugar,AAY,50
2023-06-29,FPS_003,Kerosene,AAY,50
2023-06-29,FPS_003,Sugar,AAY,50
2023-06-30,FPS_002,Sugar,AAY,50
2023-06-30,FPS_002,Kerosene,AAY,50
2023-06-30,FPS_004,Sugar,AAY,50
2023-06-30,FPS_004,Wheat,AAY,70
2023-06-30,FPS_004,Kerosene,AAY,50
2023-06-30,FPS_001,Rice,AAY,50
2023-06-30,FPS_001,Wheat,AAY,50
2023-06-30,FPS_005,Sugar,AAY,50
2023-06-30,FPS_005,Kerosene,AAY,50
2023-06-30,FPS_003,Kerosene,AAY,74
2023-06-30,FPS_003,Wheat,AAY,50
2023-07-01,FPS_005,Sugar,AAY,50
2023-07-01,FPS_005,Rice,AAY,65
2023-07-01,FPS_003,Wheat,AAY,68
2023-07-01,FPS_003,Kerosene,AAY,50
2023-07-01,FPS_003,Rice,AAY,113
2023-07-01,FPS_001,Kerosene,AAY,57
2023-07-01,FPS_001,Rice,AAY,70
2023-07-01,FPS_001,Wheat,AAY,50
2023-07-01,FPS_004,Sugar,AAY,50
2023-07-01,FPS_004,Kerosene,AAY,78
2023-07-01,FPS_002,Wheat,AAY,50
2023-07-01,FPS_002,Sugar,AAY,50
2023-07-01,FPS_002,Kerosene,AAY,50
2023-07-02,FPS_001,Kerosene,AAY,78
2023-07-02,FPS_001,Wheat,AAY,71
2023-07-02,FPS_001,Sugar,AAY,50
2023-07-02,FPS_001,Rice,AAY,50
2023-07-02,FPS_003,Rice,AAY,64
2023-07-02,FPS_003,Wheat,AAY,50
2023-07-02,FPS_002,Sugar,AAY,50
2023-07-02,FPS_002,Kerosene,AAY,56
2023-07-03,FPS_004,Kerosene,AAY,50
2023-07-03,FPS_004,Rice,AAY,50
2023-07-03,FPS_004,Wheat,AAY,56
2023-07-03,FPS_004,Sugar,AAY,50
2023-07-03,FPS_003,Kerosene,AAY,73
2023-07-03,FPS_003,Wheat,AAY,50
2023-07-03,FPS_003,Sugar,AAY,50
2023-07-03,FPS_002,Rice,AAY,58
2023-07-03,FPS_002,Wheat,AAY,50
2023-07-03,FPS_002,Kerosene,AAY,78
2023-07-03,FPS_002,Sugar,AAY,50
2023-07-03,FPS_001,Sugar,AAY,50
2023-07-03,FPS_001,Rice,AAY,96
2023-07-04,FPS_002,Rice,AAY,50
2023-07-04,FPS_002,Kerosene,AAY,50
2023-07-04,FPS_005,Sugar,AAY,50
2023-07-04,FPS_005,Kerosene,AAY,50
2023-07-04,FPS_005,Rice,AAY,102
2023-07-04,FPS_003,Rice,AAY,56
2023-07-04,FPS_003,Kerosene,AAY,50
2023-07-05,FPS_003,Sugar,AAY,50
2023-07-05,FPS_003,Wheat,AAY,73
2023-07-05,FPS_003,Kerosene,AAY,50
2023-07-05,FPS_003,Rice,AAY,91
2023-07-05,FPS_005,Kerosene,AAY,66
2023-07-05,FPS_005,Wheat,AAY,62
2023-07-05,FPS_005,Sugar,AAY,50
2023-07-05,FPS_005,Rice,AAY,90
2023-07-05,FPS_002,Wheat,AAY,50
2023-07-05,FPS_002,Kerosene,AAY,65
2023-07-05,FPS_002,Sugar,AAY,50
2023-07-05,FPS_004,Sugar,AAY,50
2023-07-05,FPS_004,Rice,AAY,83
2023-07-05,FPS_004,Kerosene,AAY,50
2023-07-05,FPS_001,Sugar,AAY,50
2023-07-05,FPS_001,Wheat,AAY,65
2023-07-05,FPS_001,Kerosene,AAY,50
2023-07-06,FPS_004,Kerosene,AAY,50
2023-07-06,FPS_004,Wheat,AAY,74
2023-07-06,FPS_004,Rice,AAY,50
2023-07-06,FPS_004,Sugar,AAY,50
2023-07-06,FPS_003,Kerosene,AAY,50
2023-07-06,FPS_003,Sugar,AAY,50
2023-07-06,FPS_003,Rice,AAY,50
2023-07-06,FPS_003,Wheat,AAY,50
2023-07-07,FPS_005,Rice,AAY,117
2023-07-07,FPS_005,Sugar,AAY,50
2023-07-07,FPS_003,Rice,AAY,50
2023-07-07,FPS_003,Wheat,AAY,50
2023-07-07,FPS_003,Sugar,AAY,50
2023-07-07,FPS_001,Rice,AAY,75
2023-07-07,FPS_001,Sugar,AAY,50
2023-07-07,FPS_001,Wheat,AAY,76
2023-07-08,FPS_001,Kerosene,AAY,50
2023-07-08,FPS_001,Wheat,AAY,50
2023-07-08,FPS_002,Kerosene,AAY,50
2023-07-08,FPS_002,Rice,AAY,50
2023-07-08,FPS_002,Wheat,AAY,71
2023-07-08,FPS_002,Sugar,AAY,50
2023-07-08,FPS_003,Sugar,AAY,50
2023-07-08,FPS_003,Wheat,AAY,71
2023-07-09,FPS_003,Kerosene,AAY,50
2023-07-09,FPS_003,Wheat,AAY,50
2023-07-09,FPS_003,Sugar,AAY,50
2023-07-09,FPS_003,Rice,AAY,88
2023-07-09,FPS_004,Wheat,AAY,50
2023-07-09,FPS_004,Kerosene,AAY,50
2023-07-09,FPS_004,Sugar,AAY,50
2023-07-09,FPS_004,Rice,AAY,116
2023-07-10,FPS_002,Sugar,AAY,50
2023-07-10,FPS_002,Kerosene,AAY,50
2023-07-10,FPS_005,Rice,AAY,50
2023-07-10,FPS_005,Kerosene,AAY,50
2023-07-10,FPS_005,Wheat,AAY,50
2023-07-10,FPS_003,Rice,AAY,50
2023-07-10,FPS_003,Kerosene,AAY,50
2023-07-10,FPS_003,Sugar,AAY,50
2023-07-10,FPS_004,Wheat,AAY,50
2023-07-10,FPS_004,Kerosene,AAY,61
2023-07-10,FPS_001,Sugar,AAY,50
2023-07-10,FPS_001,Kerosene,AAY,50
2023-07-11,FPS_001,Rice,AAY,50
2023-07-11,FPS_001,Wheat,AAY,66
2023-07-11,FPS_001,Kerosene,AAY,50
2023-07-11,FPS_001,Sugar,AAY,50
2023-07-11,FPS_005,Wheat,AAY,50
2023-07-11,FPS_005,Rice,AAY,50
2023-07-11,FPS_005,Kerosene,AAY,50
2023-07-11,FPS_005,Sugar,AAY,50
2023-07-12,FPS_002,Sugar,AAY,50
2023-07-12,FPS_002,Kerosene,AAY,50
2023-07-12,FPS_002,Wheat,AAY,68
2023-07-12,FPS_001,Sugar,AAY,50
2023-07-12,FPS_001,Rice,AAY,76
2023-07-12,FPS_001,Kerosene,AAY,50
2023-07-12,FPS_001,Wheat,AAY,50
2023-07-13,FPS_002,Sugar,AAY,50
2023-07-13,FPS_002,Rice,AAY,60
2023-07-13,FPS_002,Wheat,AAY,50
2023-07-13,FPS_002,Kerosene,AAY,59
2023-07-13,FPS_005,Kerosene,AAY,76
2023-07-13,FPS_005,Sugar,AAY,50
2023-07-13,FPS_003,Sugar,AAY,50
2023-07-13,FPS_003,Wheat,AAY,50
2023-07-13,FPS_003,Kerosene,AAY,50
2023-07-13,FPS_003,Rice,AAY,50
2023-07-14,FPS_005,Rice,AAY,117
2023-07-14,FPS_005,Kerosene,AAY,55
2023-07-14,FPS_002,Kerosene,AAY,50
2023-07-14,FPS_002,Rice,AAY,69
2023-07-14,FPS_002,Wheat,AAY,50
2023-07-14,FPS_002,Sugar,AAY,50
2023-07-15,FPS_005,Sugar,AAY,50
2023-07-15,FPS_005,Kerosene,AAY,50
2023-07-15,FPS_005,Wheat,AAY,64
2023-07-15,FPS_002,Sugar,AAY,50
2023-07-15,FPS_002,Rice,AAY,50
2023-07-15,FPS_002,Kerosene,AAY,50
2023-07-15,FPS_002,Wheat,AAY,50
2023-07-15,FPS_003,Kerosene,AAY,50
2023-07-15,FPS_003,Wheat,AAY,50
2023-07-15,FPS_003,Rice,AAY,56
2023-07-15,FPS_003,Sugar,AAY,50
2023-07-16,FPS_005,Sugar,AAY,50
2023-07-16,FPS_005,Wheat,AAY,50
2023-07-16,FPS_005,Kerosene,AAY,50
2023-07-16,FPS_005,Rice,AAY,56
2023-07-16,FPS_001,Kerosene,AAY,50
2023-07-16,FPS_001,Sugar,AAY,50
2023-07-16,FPS_001,Wheat,AAY,58
2023-07-16,FPS_002,Wheat,AAY,60
2023-07-16,FPS_002,Sugar,AAY,50
2023-07-16,FPS_002,Kerosene,AAY,56
2023-07-16,FPS_002,Rice,AAY,50
2023-07-16,FPS_004,Rice,AAY,50
2023-07-16,FPS_004,Kerosene,AAY,50
2023-07-16,FPS_004,Wheat,AAY,50
2023-07-16,FPS_003,Rice,AAY,50
2023-07-16,FPS_003,Wheat,AAY,50
2023-07-16,FPS_003,Sugar,AAY,50
2023-07-17,FPS_001,Wheat,AAY,50
2023-07-17,FPS_001,Rice,AAY,50
2023-07-17,FPS_001,Sugar,AAY,50
2023-07-17,FPS_003,Wheat,AAY,67
2023-07-17,FPS_003,Rice,AAY,86
2023-07-17,FPS_004,Wheat,AAY,54
2023-07-17,FPS_004,Kerosene,AAY,52
2023-07-17,FPS_002,Sugar,AAY,50
2023-07-17,FPS_002,Wheat,AAY,50
2023-07-17,FPS_002,Kerosene,AAY,50
2023-07-17,FPS_002,Rice,AAY,51
2023-07-18,FPS_004,Rice,AAY,70
2023-07-18,FPS_004,Wheat,AAY,60
2023-07-18,FPS_004,Sugar,AAY,50
2023-07-18,FPS_004,Kerosene,AAY,54
2023-07-18,FPS_005,Wheat,AAY,56
2023-07-18,FPS_005,Sugar,AAY,50
2023-07-18,FPS_005,Rice,AAY,53
2023-07-18,FPS_005,Kerosene,AAY,59
2023-07-19,FPS_001,Rice,AAY,75
2023-07-19,FPS_001,Wheat,AAY,58
2023-07-19,FPS_005,Kerosene,AAY,70
2023-07-19,FPS_005,Sugar,AAY,50
2023-07-19,FPS_003,Kerosene,AAY,50
2023-07-19,FPS_003,Rice,AAY,85
2023-07-19,FPS_003,Wheat,AAY,50
2023-07-19,FPS_004,Kerosene,AAY,50
2023-07-19,FPS_004,Wheat,AAY,50
2023-07-19,FPS_004,Rice,AAY,50
2023-07-19,FPS_002,Wheat,AAY,77
2023-07-19,FPS_002,Kerosene,AAY,69
2023-07-20,FPS_005,Wheat,AAY,78
2023-07-20,FPS_005,Kerosene,AAY,50
2023-07-20,FPS_002,Wheat,AAY,73
2023-07-20,FPS_002,Rice,AAY,112
2023-07-20,FPS_002,Kerosene,AAY,50
2023-07-21,FPS_003,Wheat,AAY,50
2023-07-21,FPS_003,Rice,AAY,67
2023-07-21,FPS_005,Rice,AAY,111
2023-07-21,FPS_005,Wheat,AAY,60
2023-07-22,FPS_001,Rice,AAY,63
2023-07-22,FPS_001,Wheat,AAY,50
2023-07-22,FPS_004,Wheat,AAY,66
2023-07-22,FPS_004,Kerosene,AAY,50
2023-07-22,FPS_004,Rice,AAY,90
2023-07-22,FPS_004,Sugar,AAY,50
2023-07-22,FPS_003,Sugar,AAY,50
2023-07-22,FPS_003,Wheat,AAY,61
2023-07-23,FPS_003,Rice,AAY,72
2023-07-23,FPS_003,Wheat,AAY,50
2023-07-23,FPS_003,Kerosene,AAY,75
2023-07-23,FPS_002,Sugar,AAY,50
2023-07-23,FPS_002,Kerosene,AAY,57
2023-07-23,FPS_005,Sugar,AAY,50
2023-07-23,FPS_005,Rice,AAY,64
2023-07-23,FPS_005,Wheat,AAY,62
2023-07-23,FPS_005,Kerosene,AAY,50
2023-07-23,FPS_004,Sugar,AAY,50
2023-07-23,FPS_004,Kerosene,AAY,50
2023-07-23,FPS_004,Rice,AAY,114
2023-07-24,FPS_001,Wheat,AAY,50
2023-07-24,FPS_001,Kerosene,AAY,50
2023-07-24,FPS_001,Rice,AAY,61
2023-07-24,FPS_001,Sugar,AAY,50
2023-07-24,FPS_002,Sugar,AAY,50
2023-07-24,FPS_002,Wheat,AAY,50
2023-07-24,FPS_002,Kerosene,AAY,50
2023-07-24,FPS_002,Rice,AAY,67
2023-07-24,FPS_004,Kerosene,AAY,59
2023-07-24,FPS_004,Rice,AAY,79
2023-07-24,FPS_004,Wheat,AAY,52
2023-07-24,FPS_003,Sugar,AAY,50
2023-07-24,FPS_003,Rice,AAY,79
2023-07-24,FPS_005,Sugar,AAY,50
2023-07-24,FPS_005,Wheat,AAY,50
2023-07-25,FPS_002,Kerosene,AAY,50
2023-07-25,FPS_002,Sugar,AAY,50
2023-07-25,FPS_002,Rice,AAY,50
2023-07-25,FPS_004,Kerosene,AAY,68
2023-07-25,FPS_004,Wheat,AAY,50
2023-07-25,FPS_004,Sugar,AAY,50
2023-07-25,FPS_005,Wheat,AAY,50
2023-07-25,FPS_005,Rice,AAY,73
2023-07-25,FPS_005,Kerosene,AAY,50
2023-07-25,FPS_005,Sugar,AAY,50
2023-07-25,FPS_003,Sugar,AAY,50
2023-07-25,FPS_003,Kerosene,AAY,50
2023-07-25,FPS_003,Rice,AAY,85
2023-07-25,FPS_003,Wheat,AAY,50
2023-07-26,FPS_004,Wheat,AAY,50
2023-07-26,FPS_004,Sugar,AAY,50
2023-07-26,FPS_004,Rice,AAY,85
2023-07-26,FPS_004,Kerosene,AAY,50
2023-07-26,FPS_005,Sugar,AAY,50
2023-07-26,FPS_005,Kerosene,AAY,62
2023-07-26,FPS_005,Rice,AAY,117
2023-07-27,FPS_001,Wheat,AAY,59
2023-07-27,FPS_001,Rice,AAY,115
2023-07-27,FPS_001,Sugar,AAY,50
2023-07-27,FPS_001,Kerosene,AAY,56
2023-07-27,FPS_005,Wheat,AAY,63
2023-07-27,FPS_005,Sugar,AAY,50
2023-07-27,FPS_005,Rice,AAY,75
2023-07-27,FPS_005,Kerosene,AAY,50
2023-07-28,FPS_003,Sugar,AAY,50
2023-07-28,FPS_003,Wheat,AAY,50
2023-07-28,FPS_001,Sugar,AAY,50
2023-07-28,FPS_001,Wheat,AAY,50
2023-07-28,FPS_001,Rice,AAY,73
2023-07-29,FPS_005,Rice,AAY,112
2023-07-29,FPS_005,Sugar,AAY,50
2023-07-29,FPS_002,Wheat,AAY,52
2023-07-29,FPS_002,Rice,AAY,99
2023-07-29,FPS_004,Kerosene,AAY,50
2023-07-29,FPS_004,Wheat,AAY,50
2023-07-30,FPS_004,Kerosene,AAY,65
2023-07-30,FPS_004,Wheat,AAY,76
2023-07-30,FPS_004,Sugar,AAY,50
2023-07-30,FPS_004,Rice,AAY,117
2023-07-30,FPS_005,Wheat,AAY,78
2023-07-30,FPS_005,Sugar,AAY,50
2023-07-30,FPS_005,Rice,AAY,56
2023-07-30,FPS_003,Wheat,AAY,50
2023-07-30,FPS_003,Kerosene,AAY,50
2023-07-31,FPS_002,Kerosene,AAY,74
2023-07-31,FPS_002,Sugar,AAY,50
2023-07-31,FPS_002,Wheat,AAY,50
2023-07-31,FPS_002,Rice,AAY,92
2023-07-31,FPS_005,Wheat,AAY,53
2023-07-31,FPS_005,Kerosene,AAY,51
2023-07-31,FPS_005,Sugar,AAY,50
2023-07-31,FPS_004,Sugar,AAY,50
2023-07-31,FPS_004,Kerosene,AAY,50
2023-07-31,FPS_004,Wheat,AAY,56
2023-07-31,FPS_004,Rice,AAY,111
2023-07-31,FPS_001,Wheat,AAY,63
2023-07-31,FPS_001,Sugar,AAY,50
2023-07-31,FPS_003,Kerosene,AAY,54
2023-07-31,FPS_003,Rice,AAY,112
2023-07-31,FPS_003,Wheat,AAY,50
2023-08-01,FPS_002,Sugar,AAY,50
2023-08-01,FPS_002,Rice,AAY,50
2023-08-01,FPS_002,Kerosene,AAY,50
2023-08-01,FPS_004,Sugar,AAY,50
2023-08-01,FPS_004,Kerosene,AAY,50
